UniqueGameId,PlayerNumber,BoardLocation,Spin,Player1Loc,Player2Loc,Player3Loc,Player4Loc,Player5Loc,Player6Loc,SelectedMove,PlayerWonGame
19312dc9-a2b2-444a-9af4-ac32b6656c6d,4,45,5,42,50,58,50,52,46,50,0
07f98173-5abf-40b4-99d9-8b1e60a8bd33,4,45,5,42,50,58,50,52,46,50,0
20fc7d81-a92d-4a72-9e5d-3b270d556dc5,4,45,5,42,50,58,50,52,46,50,0
bbd848e4-1fe3-495a-988d-cd23d7448770,5,45,5,46,11,68,36,11,34,11,0
c389feaf-4004-4a40-b8f7-67b61d5390f3,5,45,5,46,11,68,36,11,34,11,0
b969ca5b-77e7-4da3-8c1c-22c3170fe714,5,45,5,46,11,68,36,11,34,11,0
ea6ddc08-4035-4a0a-8156-37e6143badfc,2,45,5,27,28,26,26,87,84,28,0
ea6ddc08-4035-4a0a-8156-37e6143badfc,2,45,5,52,50,90,48,54,94,50,0
6d12b6ce-5d03-479d-8220-16eceeba3b03,2,45,5,35,50,40,25,38,42,50,0
a877163e-04dd-4d57-8474-5d052c4e5d2f,2,45,5,35,50,40,25,38,42,50,0
cebff2ac-671a-4c60-bf6a-a7b295c37f1c,2,45,5,35,50,40,25,38,42,50,0
8ebbb335-f00c-491a-866a-f3465e292d71,5,45,5,27,31,26,46,28,26,28,0
09f7f894-6b94-4865-b671-78f488f91b94,4,45,5,11,69,54,11,45,67,11,0
01aafd15-2e4d-4ed1-b612-55e00aeae1b2,4,45,5,11,69,54,11,45,67,11,0
4780928a-70c2-4dcf-809c-378c2b20e13c,4,45,5,11,69,54,11,45,67,11,0
2eb6a451-0673-4374-ab0f-35c03b274de9,6,45,5,30,44,35,49,46,50,50,0
796451c2-ecec-4253-adbd-f0136ad1ede3,2,45,5,91,11,89,28,7,88,11,0
d21ebcf3-ec91-4312-a3d4-11599cda6413,2,45,5,91,11,89,28,7,88,11,0
542e0eb9-7003-457b-84e0-8f910eee959f,2,45,5,91,11,89,28,7,88,11,0
a1f939e0-acdc-4607-9b64-7b78baa2d485,2,45,5,91,11,89,28,7,88,11,0
104e1aeb-c961-46ff-a5fd-90c00f4e01a5,5,45,5,43,54,52,58,50,38,50,1
2abfde5a-561e-48b3-8e7d-330d8c0e0a7e,5,45,5,43,54,52,58,50,38,50,1
563cb3ff-5c70-4229-859b-3889adb30df0,2,45,5,40,50,41,35,40,38,50,0
46b373fd-412e-4425-98e0-63341c604d1f,2,45,5,40,50,41,35,40,38,50,0
cfc5eef7-ae18-42bc-a3f3-4d6efe354c25,2,45,5,40,50,41,35,40,38,50,0
8a005bb8-b889-490d-aa19-a2d56767a1fd,2,45,5,40,50,41,35,40,38,50,0
ab826eeb-0d92-44a8-bf21-8840764743ae,4,45,5,51,45,53,50,44,46,50,1
7037af38-d6fe-4037-be8f-3c3edce7bd16,4,45,5,51,45,53,50,44,46,50,1
58b213db-7171-46e2-90b3-51b3e2172008,3,45,5,86,84,11,87,74,26,11,0
1392275b-5e1d-4bca-8d19-20cc9b281e7d,3,45,5,48,44,11,47,46,36,11,0
8f6df737-8dc3-489c-a2bb-37ce4c304ab2,3,45,5,48,44,11,47,46,36,11,0
b75c4543-3587-4808-8df5-8d8a1766528d,3,45,5,48,44,11,47,46,36,11,0
ba8ba808-61bb-41e8-9cc6-c9cd997a1cfb,3,45,5,48,37,11,40,39,36,11,0
cc7e3261-174c-4d92-92ee-7f70da984005,1,45,5,11,88,6,27,91,87,11,0
ef5db698-e67f-48bc-a402-4ec4c91d301e,1,45,5,11,88,6,27,91,87,11,0
c13c19eb-9219-4dff-87b7-f07ef512f86d,6,45,5,54,51,59,70,61,50,50,0
ea25235f-00d4-4192-be9c-dcd744c9b284,6,45,5,54,51,59,70,61,50,50,0
f926c0e9-0df6-4eba-880d-7ea426f111e7,6,45,5,28,84,27,31,28,28,28,1
4c693e39-2d2a-4d6c-bb46-5526c80d437d,5,45,5,56,54,74,56,50,49,50,0
46004cec-e545-4583-a88f-3aaea84867ef,5,45,5,56,54,74,56,50,49,50,0
861736a7-652d-4a01-898f-83babae2df69,6,45,5,48,49,47,58,55,50,50,0
d380c707-d57c-408d-b7f9-67bf11851e6d,6,45,5,48,49,47,58,55,50,50,0
bf8d25fc-c2f8-4bfe-9844-e2a097dd47f5,6,45,5,48,49,47,58,55,50,50,0
e142eb61-03a1-4240-b991-12ac2f0c5d45,1,45,5,11,92,32,95,88,34,11,0
66d19105-3b16-4077-8326-1fc49e02fc58,1,45,5,11,92,32,95,88,34,11,0
8235bf13-9683-4151-9921-19ba57d60bd8,1,45,5,11,92,32,95,88,34,11,0
8310070b-e773-4682-9604-58cc83e6cec2,5,45,5,48,46,8,31,11,34,11,0
f6a32d3d-c0c9-46e4-b5dc-d95b6559c6f3,5,45,5,48,46,8,31,11,34,11,0
f92c97d3-be56-4841-bf4f-7a60455c50d3,4,45,5,9,85,29,11,27,27,11,0
5a0f5db8-0846-4f3b-a075-8ecf0c04617f,4,45,5,9,85,29,11,27,27,11,0
24a5a434-1971-4044-9100-0f3a3c52079b,5,45,5,47,38,34,67,50,38,50,0
253f22fb-40f0-4a58-92b4-9130d998f265,6,45,5,45,36,32,11,26,11,11,0
253f22fb-40f0-4a58-92b4-9130d998f265,1,45,5,11,77,87,35,92,85,11,0
7641236a-0bff-4e86-9b42-845a1ccec4af,3,45,5,61,64,50,47,53,21,50,0
c21f697c-6852-45ca-8726-0ef64cd87d42,3,45,5,61,64,50,47,53,21,50,0
5edb7f61-71ff-4d79-86e1-5f56865cbc40,5,45,5,28,27,85,28,28,87,28,0
393e319d-c156-4d96-bab5-80663a96ef9d,1,45,5,50,45,67,42,38,53,50,0
393e319d-c156-4d96-bab5-80663a96ef9d,2,45,5,50,50,67,42,38,53,50,0
e85d1879-25b8-4065-b4f2-cf00d119999e,1,45,5,50,45,67,42,38,53,50,0
e85d1879-25b8-4065-b4f2-cf00d119999e,2,45,5,50,50,67,42,38,53,50,0
e9c0d871-0e0b-46f3-8063-e6401be597dc,1,45,5,11,40,89,40,44,36,11,0
d4bfe562-16ae-4a54-9e5c-e4db6136c13a,1,45,5,11,40,89,40,44,36,11,0
6bc63120-4948-4f79-b43c-40d813310585,1,45,5,11,40,89,40,44,36,11,0
73a800c2-f800-472f-9d86-1a6828807172,2,45,5,86,11,29,86,26,73,11,0
4ce3b336-54f4-405c-87b8-8574fe96ca39,2,45,5,86,28,84,86,26,85,28,0
0cc3ee41-22fd-466e-883e-99f6c39c192b,4,45,5,83,44,13,11,24,86,11,0
9ae132e0-e51d-416b-9c92-47a0939adf0d,4,45,5,83,44,13,11,24,86,11,0
8447ceb8-e64d-4c64-8fe0-c8fef00a8c1e,4,45,5,83,44,13,11,24,86,11,0
6f7fa122-e586-46f4-a2fc-5bb773f0642b,6,45,5,47,43,45,45,26,28,28,0
6f7fa122-e586-46f4-a2fc-5bb773f0642b,4,45,5,30,47,27,28,26,28,28,0
fdb5bcdc-64b5-4a51-8e11-9e314ad74b0d,3,45,5,27,84,11,44,35,31,11,0
fdb5bcdc-64b5-4a51-8e11-9e314ad74b0d,5,45,5,87,85,16,86,11,34,11,1
b52fcf39-bcb3-4494-91bf-539545b0c07e,3,45,5,27,84,11,44,35,31,11,0
b52fcf39-bcb3-4494-91bf-539545b0c07e,5,45,5,87,85,16,86,11,34,11,1
f36c814d-1216-48bc-99b1-de04697d636e,2,45,5,51,50,46,69,56,48,50,0
29aaccac-ddc3-46fc-89a4-8104c70d5311,2,45,5,51,50,46,69,56,48,50,0
33e2a2e7-26ae-40ae-a3db-86812a45ae73,3,45,5,31,48,50,27,37,27,50,0
91321799-93fa-4d55-91fb-4d39747a8e18,3,45,5,31,48,50,27,37,27,50,0
07140c76-854c-479f-9605-b1bee7d81b65,3,45,5,31,48,50,27,37,27,50,0
9b95ea00-060d-4454-9972-eb47cc44847a,3,45,5,48,53,50,45,39,38,50,0
9b95ea00-060d-4454-9972-eb47cc44847a,4,45,5,48,53,50,50,39,38,50,0
d4e5c6e9-262b-4b64-b28f-cde97c486365,3,45,5,48,53,50,45,39,38,50,0
d4e5c6e9-262b-4b64-b28f-cde97c486365,4,45,5,48,53,50,50,39,38,50,0
9cc72c61-e7c1-435b-908e-eddf2bc1cbf9,4,45,5,40,69,13,11,99,54,11,0
50fa3aa4-917a-4a2a-bc8e-40a2d603c52e,4,45,5,40,69,13,11,99,54,11,0
439003c3-681e-450f-a8f2-4b235a9add77,4,45,5,40,69,13,11,99,54,11,0
cb059885-e92f-4029-aaf6-3f494601a729,4,45,5,40,69,13,11,99,54,11,0
80d44f10-5a0a-4c06-a974-fd940fa570e4,6,45,5,25,26,28,34,35,28,28,0
567c3ca1-693a-4978-bfc4-4ca4171565ad,2,45,5,49,50,51,51,47,45,50,0
567c3ca1-693a-4978-bfc4-4ca4171565ad,6,45,5,49,50,57,57,50,50,50,0
10212e0a-6a0f-4368-b478-762700b555a8,2,45,5,49,50,51,51,47,45,50,0
10212e0a-6a0f-4368-b478-762700b555a8,6,45,5,49,50,57,57,50,50,50,0
a212ac7e-4a82-424b-8f8e-774061e8c252,2,45,5,49,50,51,51,47,45,50,0
a212ac7e-4a82-424b-8f8e-774061e8c252,6,45,5,49,50,57,57,50,50,50,0
4501ad8a-aef4-43eb-8698-5b8e9c674fde,5,45,5,47,35,52,45,50,32,50,0
a37f7b76-d8fc-4212-a9fa-d1bb8b096cd0,5,45,5,47,35,52,45,50,32,50,0
9deb2263-3750-41cf-89f1-6ccffce3f6bd,3,45,5,7,92,11,48,92,92,11,0
c1e5ce06-666b-4e27-882d-bcb4f1d1d4f3,3,45,5,7,92,11,48,92,92,11,0
0959f8f1-4576-49b7-a6b7-4d75631eff3f,4,45,5,49,39,41,50,42,36,50,0
e844809d-05c5-41e4-b61a-9385c48a2594,3,45,5,28,86,28,27,42,47,28,0
e844809d-05c5-41e4-b61a-9385c48a2594,4,45,5,27,75,84,11,26,24,11,0
ce8a6b17-567f-4233-b7b3-4148672caa04,2,45,5,85,11,11,47,69,44,11,0
bd12bcea-93d9-4dab-8aff-c411013eb453,6,45,5,51,68,80,12,68,11,11,0
4791b655-7bdc-4493-a90c-d410dc4a980b,6,45,5,51,68,80,12,68,11,11,0
b1940ae8-1202-4cf6-b77e-1616885c94d2,6,45,5,51,68,80,12,68,11,11,0
242cbc89-0c24-415f-82f4-2e8e943e2eda,6,45,5,51,68,80,12,68,11,11,0
859a71e9-176e-44a5-bfb7-5b2f04272ad7,1,45,5,50,40,40,31,38,42,50,0
3a5311c4-d0c6-435c-a8dc-f8dcfa6cbb04,1,45,5,50,40,40,31,38,42,50,0
ac64cac5-4794-4776-a7f6-c227aafb3f46,1,45,5,28,44,45,42,45,42,28,0
4f52492a-eb1b-4d4d-beed-c70e541e0100,1,45,5,11,11,36,44,45,29,11,1
4f52492a-eb1b-4d4d-beed-c70e541e0100,3,45,5,86,27,11,45,36,45,11,0
4f52492a-eb1b-4d4d-beed-c70e541e0100,4,45,5,86,27,11,11,36,45,11,0
6af9c57f-c8f0-4c2e-ae50-c2a9b5d869fb,6,45,5,42,46,42,42,39,50,50,0
2709bc9b-f196-4d43-85af-fafd44cf5e99,6,45,5,42,46,42,42,39,50,50,0
3fb19396-003c-4cf6-ab35-455ce48dd6c0,6,45,5,42,46,42,42,39,50,50,0
626442d7-ffd4-49e2-9fb3-987fcf9de5d0,3,45,5,87,26,11,27,27,28,11,0
3964c28f-bd9a-42c9-8b0b-2913d2633774,4,45,5,45,71,24,11,36,47,11,0
631594fa-4bf3-47f9-821f-ed60e141ffac,4,45,5,45,71,24,11,36,47,11,0
2f34fe08-5af6-4370-873a-d484baf1696a,4,45,5,13,36,27,11,36,36,11,0
2f34fe08-5af6-4370-873a-d484baf1696a,1,45,5,11,6,25,12,47,96,11,0
f8b646f1-393c-401c-9326-8bf5d41e711e,4,45,5,13,36,27,11,36,36,11,0
f8b646f1-393c-401c-9326-8bf5d41e711e,1,45,5,11,6,25,12,47,96,11,0
f13a1d7c-6822-4921-9804-402500673eca,4,45,5,13,36,27,11,36,36,11,0
f13a1d7c-6822-4921-9804-402500673eca,1,45,5,11,6,25,12,47,96,11,0
8484bf63-4607-48ef-ac66-47a409e0df4c,4,45,5,13,36,27,11,36,36,11,0
8484bf63-4607-48ef-ac66-47a409e0df4c,1,45,5,11,6,25,12,47,96,11,0
c737d47e-d538-4b77-be91-632ac785bd55,3,45,5,49,49,11,14,51,92,11,0
025b7a6c-b433-4444-bda8-e1948c444464,3,45,5,49,49,11,14,51,92,11,0
64d2a768-20fc-4834-a36c-6cea1d3da533,3,45,5,49,49,11,14,51,92,11,0
22d512fd-0368-44c1-a144-0c4d764917a8,3,45,5,49,49,11,14,51,92,11,0
780e6bf0-3f3d-4f20-8a36-e9f619bd5feb,6,45,5,64,39,20,45,74,11,11,0
27dc03dd-1df5-45a4-b373-53bb980ea552,6,45,5,64,39,20,45,74,11,11,0
9d59cd3c-db21-4cfd-8cad-03d67c62657c,6,45,5,64,39,20,45,74,11,11,0
6244d27a-16fb-42c7-a263-b4bf16bdf95e,3,45,5,27,24,11,34,46,84,11,0
6244d27a-16fb-42c7-a263-b4bf16bdf95e,4,45,5,16,26,49,11,44,75,11,0
6244d27a-16fb-42c7-a263-b4bf16bdf95e,1,45,5,11,27,84,48,30,26,11,0
6244d27a-16fb-42c7-a263-b4bf16bdf95e,5,45,5,8,74,85,32,11,25,11,1
c2d945c3-1d75-4a95-ac36-bb4074f883fa,3,45,5,27,24,11,34,46,84,11,0
c2d945c3-1d75-4a95-ac36-bb4074f883fa,4,45,5,16,26,49,11,44,75,11,0
c2d945c3-1d75-4a95-ac36-bb4074f883fa,1,45,5,11,27,84,48,30,26,11,0
c2d945c3-1d75-4a95-ac36-bb4074f883fa,5,45,5,8,74,85,32,11,25,11,1
1ed57cf9-84cc-41f9-bfa9-a2f6431f1b44,2,45,5,55,50,62,53,62,50,50,0
aace9d9d-390c-4e96-b60f-ab8991757439,2,45,5,55,50,62,53,62,50,50,0
0fc8ef69-0589-4cf0-bd87-9f2a9f8820d9,2,45,5,55,50,62,53,62,50,50,0
7abe5d9a-a642-4d4b-9a95-be195b69ada1,4,45,5,12,52,59,50,40,45,50,0
7abe5d9a-a642-4d4b-9a95-be195b69ada1,6,45,5,12,52,59,50,41,50,50,0
78b43145-2c40-4303-95fd-22f09e028e9d,4,45,5,12,52,59,50,40,45,50,0
78b43145-2c40-4303-95fd-22f09e028e9d,6,45,5,12,52,59,50,41,50,50,0
8c613f55-5f5c-42e1-a468-1f586562322d,5,45,5,52,45,46,54,50,43,50,0
8c613f55-5f5c-42e1-a468-1f586562322d,2,45,5,55,50,46,54,50,46,50,1
96af9398-ae90-4d61-817b-ac1fa733d78c,5,45,5,52,45,46,54,50,43,50,0
96af9398-ae90-4d61-817b-ac1fa733d78c,2,45,5,55,50,46,54,50,46,50,1
e75c1f03-e0f8-470f-96ad-6ddb0c6feefa,5,45,5,52,45,46,54,50,43,50,0
e75c1f03-e0f8-470f-96ad-6ddb0c6feefa,2,45,5,55,50,46,54,50,46,50,1
7f2cd521-b040-475f-a4fe-7191d0af741e,6,45,5,27,44,91,92,26,11,11,0
7f2cd521-b040-475f-a4fe-7191d0af741e,1,45,5,11,84,88,89,87,85,11,0
1fb637ec-3143-4a10-8dae-602b21b78578,6,45,5,27,44,91,92,26,11,11,0
1fb637ec-3143-4a10-8dae-602b21b78578,1,45,5,11,84,88,89,87,85,11,0
e6af0c03-5486-41c6-a725-5f05bae4b4f8,6,45,5,27,44,91,92,26,11,11,0
09e47be4-0a49-41cc-8acc-6de48f4aee9f,5,45,5,89,95,53,98,50,96,50,0
82513fff-be8f-4e98-9292-136a44c90a79,5,45,5,47,43,47,27,28,46,28,0
bdd05705-ccf2-4021-930d-a4d08bd4907a,6,45,5,79,35,12,28,34,11,11,0
bdd05705-ccf2-4021-930d-a4d08bd4907a,6,45,5,27,33,8,26,75,11,11,0
ddd9c3bf-69a2-4fa0-9d84-b01c09872170,6,45,5,79,35,12,28,34,11,11,0
ddd9c3bf-69a2-4fa0-9d84-b01c09872170,6,45,5,27,33,8,26,75,11,11,0
75da20dc-39ab-45ca-bf22-281c1b2df284,6,45,5,79,35,12,28,34,11,11,0
75da20dc-39ab-45ca-bf22-281c1b2df284,6,45,5,27,33,8,26,75,11,11,0
2816bc57-a018-4d55-837d-24bf84309ac2,2,45,5,28,28,43,46,26,47,28,0
2816bc57-a018-4d55-837d-24bf84309ac2,4,45,5,85,84,69,11,86,84,11,0
c794333a-9b73-4b0d-babb-6fded0f9cadc,2,45,5,46,50,40,42,41,33,50,0
208f4e05-6e84-462c-8fa8-25333d6d1036,2,45,5,46,50,40,42,41,33,50,0
155f0886-b066-4b47-9ea2-8ff0b2375231,2,45,5,46,50,40,42,41,33,50,0
45087d8e-e324-473e-affe-18cab09e50fa,4,45,5,48,37,99,50,41,95,50,0
614e615b-debc-4273-8c4f-42e34d93b343,1,45,5,11,85,74,26,73,84,11,0
5b1dc6b2-ebba-46f6-a4f7-63063f134172,4,45,5,89,94,95,11,68,17,11,0
6eb1959e-2a9c-40bf-aede-6125c71ce5e9,3,45,5,84,35,11,44,44,26,11,0
b58e40e2-66b5-43ae-be91-585b7935d0f1,3,45,5,84,35,11,44,44,26,11,0
71ab5b1a-8a3c-467f-9c38-9a640855de3e,3,45,5,84,35,11,44,44,26,11,0
93ce2e83-91c3-4ce7-8d8f-e4847139c244,2,45,5,50,50,59,99,61,92,50,0
d51f7602-1cd7-424b-8dfe-8689c6864575,6,45,5,36,47,26,33,44,28,28,0
08a25474-d5d1-4890-82e2-41026d0ec0bb,2,45,5,86,11,26,11,45,14,11,0
08a25474-d5d1-4890-82e2-41026d0ec0bb,5,45,5,86,11,85,14,11,14,11,0
09aa0b05-b028-4a4b-bc63-d87fffa84f5a,2,45,5,86,11,26,11,45,14,11,0
09aa0b05-b028-4a4b-bc63-d87fffa84f5a,5,45,5,86,11,85,14,11,14,11,0
a6dc1282-c838-4ccb-bed4-de8c3eac13cf,5,45,5,41,41,34,43,50,45,50,0
c30cb57f-f58a-474a-8e0d-24dbb276c238,5,45,5,41,41,34,43,50,45,50,0
136f4132-bb2e-4026-abeb-55b27ffa6683,4,45,5,46,44,85,11,26,90,11,1
89dda364-98f5-419c-875d-0354f140cb2d,4,45,5,46,44,85,11,26,90,11,1
9f1f9364-d83f-4bee-8f12-435d823588a1,4,45,5,46,44,85,11,26,90,11,1
e16ed482-4a2e-4b66-912a-4ee384478c18,5,45,5,45,58,46,34,50,29,50,0
9af92345-b9a7-4b7f-8df7-cb3b3d3b86b4,5,45,5,45,58,46,34,50,29,50,0
0f70827a-b76e-489a-a5c3-8c1b566ca622,5,45,5,45,58,46,34,50,29,50,0
788f51b6-3847-4b5c-9185-8a73ea11f21b,5,45,5,40,27,72,83,11,47,11,0
5fe5eb10-2f78-4cb0-8544-ccaef6317e73,5,45,5,40,27,72,83,11,47,11,0
39c54203-51d4-4847-af20-f756e1c3a414,5,45,5,40,27,72,83,11,47,11,0
5998e9f2-388d-4031-8545-a61f88ff6302,5,45,5,40,27,72,83,11,47,11,0
fbcad580-6770-4258-a2e5-6584d03f2963,3,45,5,26,47,11,87,85,89,11,0
0d12390d-5ba2-44aa-9e88-03bfa40830cc,3,45,5,26,47,11,87,85,89,11,0
e20b3592-98fa-40ff-b1bd-befde75d761b,3,45,5,35,32,28,85,87,85,28,1
dae34a71-2775-4617-b752-944792ccd33e,1,45,5,50,43,43,36,34,42,50,0
e5508277-1ec6-4337-becd-9d6d898b402d,1,45,5,50,43,43,36,34,42,50,0
99dcae0e-bfd0-427c-b596-d92377c7a4c5,3,45,5,43,44,50,33,41,45,50,0
29163c32-44b3-495d-b5f0-6730bdf9f468,3,45,5,43,44,50,33,41,45,50,0
4372dc21-6d18-46af-9763-4baeb2e67527,3,45,5,43,44,50,33,41,45,50,0
6edaea5c-1551-4104-88c1-18b658c2c17a,3,45,5,90,87,11,84,27,47,11,1
f8ef0289-3299-443f-8053-49493f2c2254,2,45,5,27,11,13,35,15,87,11,0
7ea2eaa1-efb4-4f0a-aa7a-fde9daca7f90,2,45,5,27,11,13,35,15,87,11,0
cbd10549-d453-4f1d-982c-41e7afb14f22,2,45,5,27,11,13,35,15,87,11,0
5582f7cc-5a4a-416f-aed3-ea5a5c90f9e3,1,45,5,11,29,34,45,45,47,11,0
257d4f8b-0aa5-48f9-8536-48bdcf30a7c6,1,45,5,11,29,34,45,45,47,11,0
3711916b-403c-4fee-b466-bcb4e81aa9f5,2,45,5,69,50,16,12,59,46,50,0
2303837a-7199-48e2-bc9c-1dee2dc14411,3,45,5,36,31,11,34,46,33,11,0
0d8498cc-0138-4001-9263-765c4ea9701a,5,45,5,10,85,87,84,11,45,11,0
4bc396ef-c09c-46d6-92ac-f485a0aca5e1,5,45,5,87,86,6,34,11,11,11,0
7e48a0b1-676c-43ed-b7fa-b971dec34b33,2,45,5,38,50,48,42,95,38,50,0
ebac2f63-ff1a-47c2-8800-dcef2c8be113,4,45,5,31,38,33,11,18,28,11,0
5035a3dc-7026-4962-a98c-7411c3d81310,4,45,5,31,38,33,11,18,28,11,0
0d206321-baea-4fe0-a178-3d0bdd4ee783,6,45,5,25,27,89,86,78,11,11,0
0d206321-baea-4fe0-a178-3d0bdd4ee783,6,45,5,86,86,84,26,27,11,11,0
131ce376-dc0f-4e07-8b2e-a2d115565092,5,45,5,27,85,44,36,11,33,11,0
36935613-331d-4788-8cd2-426dbb390023,4,45,5,61,55,48,50,59,59,50,0
0a1696f0-5a09-4e83-a1c4-12033a784433,4,45,5,61,55,48,50,59,59,50,0
3dd9584c-354b-4011-a9ac-a3a4f9a83c91,4,45,5,61,55,48,50,59,59,50,0
fb4454c7-5bd0-4436-9234-0adc31b29738,3,45,5,50,56,50,42,41,51,50,0
c0f4f55f-005e-4f7b-b789-a856e0eb608c,3,45,5,50,56,50,42,41,51,50,0
a117112f-5e1c-47dc-94f9-f750d64effd4,5,45,5,24,26,26,87,28,44,28,1
da765db6-4271-4140-ac95-68fcfac3b3dc,1,45,5,11,32,8,35,14,44,11,0
da765db6-4271-4140-ac95-68fcfac3b3dc,2,45,5,8,11,34,46,11,13,11,0
da765db6-4271-4140-ac95-68fcfac3b3dc,5,45,5,90,30,93,68,11,46,11,0
f2176446-11e9-4b92-852f-db37c5cbf774,6,45,5,42,46,51,52,59,50,50,0
fc95b7d7-6aa1-4c49-bec7-bd0d5f146496,4,45,5,35,85,44,28,29,26,28,0
dd8fa024-f30c-4016-9af6-1420652fbe4c,6,45,5,84,35,48,72,71,11,11,0
2e126c19-0f5b-4e35-b36a-daa0b3942a53,6,45,5,84,35,48,72,71,11,11,0
be3fb585-c6f0-4e7c-be21-a00baa2df280,1,45,5,28,45,42,42,43,44,28,0
be3fb585-c6f0-4e7c-be21-a00baa2df280,3,45,5,86,27,28,44,47,45,28,0
ddc072e2-6d7e-48e1-917f-f2acc4f1e24e,1,45,5,11,34,14,35,34,49,11,0
5e986cb5-33e5-48fa-b730-02208d3f4a5a,1,45,5,11,34,14,35,34,49,11,0
186991fd-618a-4a74-a2ff-6d3928e3d966,3,45,5,41,55,50,46,40,48,50,1
26fe4ee2-e5db-4267-a470-f6628d5475e6,4,45,5,86,85,28,28,87,28,28,0
7874a381-b4ed-4259-952b-0c6146f4ede8,3,45,5,41,52,50,45,44,48,50,0
3ee27f27-a1df-44b1-a2b2-821affbfe5b6,3,45,5,41,52,50,45,44,48,50,0
4930d634-ec11-4c8e-b524-6f1cf20b4484,2,45,5,12,50,47,58,39,49,50,0
b4102665-a31b-4a12-af11-76f737f4f614,2,45,5,12,50,47,58,39,49,50,0
7fa32029-fde2-490c-b80d-a9ab8549f851,2,45,5,12,50,47,58,39,49,50,0
698e1b98-204e-413f-8a8b-7cb638bf2aba,4,45,5,27,21,86,28,42,26,28,0
e83b5238-9214-4341-9b71-2c66ab38c17d,2,45,5,46,50,43,45,47,42,50,0
e83b5238-9214-4341-9b71-2c66ab38c17d,4,45,5,46,50,45,50,47,42,50,1
5f489670-cc1e-4282-a8a4-ca8e5c69c62a,4,45,5,27,33,45,11,8,11,11,0
5f37eced-3de5-428b-81c1-921c064bcbe3,4,45,5,27,33,45,11,8,11,11,0
d082c37e-2bf0-4021-936d-2bf2f0c7c6ab,2,45,5,85,28,25,85,28,84,28,1
06d2e59e-c09b-4a2d-a393-176dabfd3f50,5,45,5,42,47,53,52,50,36,50,0
06d2e59e-c09b-4a2d-a393-176dabfd3f50,1,45,5,50,67,58,54,53,43,50,1
e7eec5b9-2678-4b4a-bd44-4d46fdd96f14,2,45,5,20,11,37,50,96,33,11,0
08f8ce81-b335-4a7d-b7e0-18a1c5918bd2,2,45,5,20,11,37,50,96,33,11,0
64fd1f1d-cc15-4c9e-9187-c6d0b3d37f3d,1,45,5,28,28,25,84,28,46,28,0
063fcebf-9415-4c1d-a9cd-c036acd37427,5,45,5,50,34,85,40,11,48,11,0
157a43ba-6079-4e24-b169-6b87538acc19,1,45,5,28,34,26,26,32,34,28,0
f531353f-1ecb-4438-b476-8c580d1f683d,5,45,5,31,51,39,46,50,45,50,0
f17ed388-45eb-41d2-a9bc-16bd2beea49f,5,45,5,31,51,39,46,50,45,50,0
c8045221-5f0d-4911-98a8-400e957614bb,2,45,5,51,50,45,39,50,31,50,0
8cc000c3-843f-4712-b6ad-99886a0e0952,2,45,5,29,11,44,33,45,29,11,0
312592c9-592a-4001-b28d-121768a03e99,2,45,5,29,11,44,33,45,29,11,0
283b5eff-7066-4fdd-9e0e-b203d0be61bb,4,45,5,27,29,46,28,20,42,28,0
021e24f6-d5e2-43ac-8462-dbfc2e1ce6cb,2,45,5,7,11,46,44,13,34,11,0
6f3bd167-2088-4f62-a954-4534fd3d98bb,2,45,5,7,11,46,44,13,34,11,0
d87ba016-506e-4d43-838d-ac145f7424bc,5,45,5,44,37,49,49,50,59,50,0
985af222-858c-4e09-b7cf-5e01e3c0a452,5,45,5,44,37,49,49,50,59,50,0
8c2ca20c-81b5-4175-a0b0-8e2020e227a3,6,45,5,31,44,30,41,51,50,50,1
68f7e627-8960-460a-9357-8dcffb5e0a1e,6,45,5,46,85,9,26,86,28,28,1
45185a15-d8e7-4266-90fe-9ceab815ce92,5,45,5,48,74,12,67,11,17,11,0
f760dd62-0e71-4b76-9319-3e53e929e119,5,45,5,48,74,12,67,11,17,11,0
dad5d326-2333-4dd8-9ac1-df071a75ecee,1,45,5,28,44,45,42,45,45,28,0
5fc5d81d-ee43-40ad-adc2-d3225c508932,3,45,5,9,85,11,87,46,77,11,0
a7a8cdb2-4129-4bd9-9ba5-01f262dca597,2,45,5,41,50,29,52,42,37,50,0
6d9a5e1c-31f0-4c13-8302-ed71b9261a84,2,45,5,86,28,29,47,47,21,28,0
a32a6fb9-ed48-4d56-b9b0-598f2e2b0c35,4,45,5,35,46,43,50,35,33,50,0
a27319e8-67af-458a-a3e3-a65f94722ace,4,45,5,35,46,43,50,35,33,50,0
db7048ba-d56d-422d-8fa7-b5b7f962fede,1,45,5,28,21,21,26,42,42,28,0
ef818e0d-7992-4c2e-846d-a0d46bf7df72,2,45,5,45,28,28,28,26,26,28,0
fb050b7f-ec7c-4b59-8d17-68237c334b6a,2,45,5,44,11,34,33,35,35,11,0
fb050b7f-ec7c-4b59-8d17-68237c334b6a,3,45,5,26,15,11,35,36,48,11,0
dc52d717-4379-48cc-8cb3-6a8f798e64f5,2,45,5,44,11,34,33,35,35,11,0
dc52d717-4379-48cc-8cb3-6a8f798e64f5,3,45,5,26,15,11,35,36,48,11,0
60853739-7af4-4bc1-9a0d-5bcef297b0c9,5,45,5,27,30,84,29,28,27,28,0
